frame,can_iface,motor_id,position_rad,elapsed_ms,speed_rad_s,accel_rad_s2
222,can3,15,1.367866,4431,1.600,0.500
222,can3,16,0.859574,4431,1.600,0.500
223,can2,3,0.000000,4451,1.600,0.500
223,can2,4,0.000000,4451,1.600,0.500
223,can2,5,0.000000,4451,1.600,0.500
223,can2,6,0.000000,4451,1.600,0.500
223,can3,13,0.379976,4451,1.600,0.500
223,can3,14,-0.542012,4451,1.600,0.500
223,can3,15,1.374027,4451,1.600,0.500
223,can3,16,0.863446,4451,1.600,0.500
224,can2,3,0.000000,4471,1.600,0.500
224,can2,4,0.000000,4471,1.600,0.500
224,can2,5,0.000000,4471,1.600,0.500
224,can2,6,0.000000,4471,1.600,0.500
224,can3,13,0.381680,4471,1.600,0.500
224,can3,14,-0.544443,4471,1.600,0.500
224,can3,15,1.380189,4471,1.600,0.500
224,can3,16,0.867318,4471,1.600,0.500
225,can2,3,0.000000,4491,1.600,0.500
225,can2,4,0.000000,4491,1.600,0.500
225,can2,5,0.000000,4491,1.600,0.500
225,can2,6,0.000000,4491,1.600,0.500
225,can3,13,0.383384,4491,1.600,0.500
225,can3,14,-0.546874,4491,1.600,0.500
225,can3,15,1.386350,4491,1.600,0.500
225,can3,16,0.871190,4491,1.600,0.500
226,can2,3,0.000000,4511,1.600,0.500
226,can2,4,0.000000,4511,1.600,0.500
226,can2,5,0.000000,4511,1.600,0.500
226,can2,6,0.000000,4511,1.600,0.500
226,can3,13,0.385088,4511,1.600,0.500
226,can3,14,-0.549304,4511,1.600,0.500
226,can3,15,1.392512,4511,1.600,0.500
226,can3,16,0.875062,4511,1.600,0.500
227,can2,3,0.000000,4530,1.600,0.500
227,can2,4,0.000000,4530,1.600,0.500
227,can2,5,0.000000,4530,1.600,0.500
227,can2,6,0.000000,4530,1.600,0.500
227,can3,13,0.386792,4530,1.600,0.500
227,can3,14,-0.551735,4530,1.600,0.500
227,can3,15,1.398674,4530,1.600,0.500
227,can3,16,0.878934,4530,1.600,0.500
228,can2,3,0.000000,4550,1.600,0.500
228,can2,4,0.000000,4550,1.600,0.500
228,can2,5,0.000000,4550,1.600,0.500
228,can2,6,0.000000,4550,1.600,0.500
228,can3,13,0.388496,4550,1.600,0.500
228,can3,14,-0.554165,4550,1.600,0.500
228,can3,15,1.404835,4550,1.600,0.500
228,can3,16,0.882806,4550,1.600,0.500
229,can2,3,0.000000,4570,1.600,0.500
229,can2,4,0.000000,4570,1.600,0.500
229,can2,5,0.000000,4570,1.600,0.500
229,can2,6,0.000000,4570,1.600,0.500
229,can3,13,0.390200,4570,1.600,0.500
229,can3,14,-0.556596,4570,1.600,0.500
229,can3,15,1.410997,4570,1.600,0.500
229,can3,16,0.886678,4570,1.600,0.500
230,can2,3,0.000000,4590,1.600,0.500
230,can2,4,0.000000,4590,1.600,0.500
230,can2,5,0.000000,4590,1.600,0.500
230,can2,6,0.000000,4590,1.600,0.500
230,can3,13,0.391904,4590,1.600,0.500
230,can3,14,-0.559026,4590,1.600,0.500
230,can3,15,1.417158,4590,1.600,0.500
230,can3,16,0.890550,4590,1.600,0.500
231,can2,3,0.000000,4610,1.600,0.500
231,can2,4,0.000000,4610,1.600,0.500
231,can2,5,0.000000,4610,1.600,0.500
231,can2,6,0.000000,4610,1.600,0.500
231,can3,13,0.393608,4610,1.600,0.500
231,can3,14,-0.561457,4610,1.600,0.500
231,can3,15,1.423320,4610,1.600,0.500
231,can3,16,0.894422,4610,1.600,0.500
232,can2,3,0.000000,4630,1.600,0.500
232,can2,4,0.000000,4630,1.600,0.500
232,can2,5,0.000000,4630,1.600,0.500
232,can2,6,0.000000,4630,1.600,0.500
232,can3,13,0.395312,4630,1.600,0.500
232,can3,14,-0.563887,4630,1.600,0.500
232,can3,15,1.429481,4630,1.600,0.500
232,can3,16,0.898294,4630,1.600,0.500
233,can2,3,0.000000,4650,1.600,0.500
233,can2,4,0.000000,4650,1.600,0.500
233,can2,5,0.000000,4650,1.600,0.500
233,can2,6,0.000000,4650,1.600,0.500
233,can3,13,0.397016,4650,1.600,0.500
233,can3,14,-0.566318,4650,1.600,0.500
233,can3,15,1.435643,4650,1.600,0.500
233,can3,16,0.902166,4650,1.600,0.500
234,can2,3,0.000000,4670,1.600,0.500
234,can2,4,0.000000,4670,1.600,0.500
234,can2,5,0.000000,4670,1.600,0.500
234,can2,6,0.000000,4670,1.600,0.500
234,can3,13,0.398720,4670,1.600,0.500
234,can3,14,-0.568748,4670,1.600,0.500
234,can3,15,1.441805,4670,1.600,0.500
234,can3,16,0.906038,4670,1.600,0.500
235,can2,3,0.000000,4690,1.600,0.500
235,can2,4,0.000000,4690,1.600,0.500
235,can2,5,0.000000,4690,1.600,0.500
235,can2,6,0.000000,4690,1.600,0.500
235,can3,13,0.400424,4690,1.600,0.500
235,can3,14,-0.571179,4690,1.600,0.500
235,can3,15,1.447966,4690,1.600,0.500
235,can3,16,0.909910,4690,1.600,0.500
236,can2,3,0.000000,4710,1.600,0.500
236,can2,4,0.000000,4710,1.600,0.500
236,can2,5,0.000000,4710,1.600,0.500
236,can2,6,0.000000,4710,1.600,0.500
236,can3,13,0.402128,4710,1.600,0.500
236,can3,14,-0.573610,4710,1.600,0.500
236,can3,15,1.454128,4710,1.600,0.500
236,can3,16,0.913782,4710,1.600,0.500
237,can2,3,0.000000,4730,1.600,0.500
237,can2,4,0.000000,4730,1.600,0.500
237,can2,5,0.000000,4730,1.600,0.500
237,can2,6,0.000000,4730,1.600,0.500
237,can3,13,0.403832,4730,1.600,0.500
237,can3,14,-0.576040,4730,1.600,0.500
237,can3,15,1.460289,4730,1.600,0.500
237,can3,16,0.917654,4730,1.600,0.500
238,can2,3,0.000000,4750,1.600,0.500
238,can2,4,0.000000,4750,1.600,0.500
238,can2,5,0.000000,4750,1.600,0.500
238,can2,6,0.000000,4750,1.600,0.500
238,can3,13,0.405535,4750,1.600,0.500
238,can3,14,-0.578471,4750,1.600,0.500
238,can3,15,1.466451,4750,1.600,0.500
238,can3,16,0.921526,4750,1.600,0.500
239,can2,3,0.000000,4770,1.600,0.500
239,can2,4,0.000000,4770,1.600,0.500
239,can2,5,0.000000,4770,1.600,0.500
239,can2,6,0.000000,4770,1.600,0.500
239,can3,13,0.407239,4770,1.600,0.500
239,can3,14,-0.580901,4770,1.600,0.500
239,can3,15,1.472612,4770,1.600,0.500
239,can3,16,0.925398,4770,1.600,0.500
240,can2,3,0.000000,4790,1.600,0.500
240,can2,4,0.000000,4790,1.600,0.500
240,can2,5,0.000000,4790,1.600,0.500
240,can2,6,0.000000,4790,1.600,0.500
240,can3,13,0.408943,4790,1.600,0.500
240,can3,14,-0.583332,4790,1.600,0.500
240,can3,15,1.478774,4790,1.600,0.500
240,can3,16,0.929270,4790,1.600,0.500
241,can2,3,0.000000,4810,1.600,0.500
241,can2,4,0.000000,4810,1.600,0.500
241,can2,5,0.000000,4810,1.600,0.500
241,can2,6,0.000000,4810,1.600,0.500
241,can3,13,0.410647,4810,1.600,0.500
241,can3,14,-0.585762,4810,1.600,0.500
241,can3,15,1.484935,4810,1.600,0.500
241,can3,16,0.933142,4810,1.600,0.500
242,can2,3,0.000000,4830,1.600,0.500
242,can2,4,0.000000,4830,1.600,0.500
242,can2,5,0.000000,4830,1.600,0.500
242,can2,6,0.000000,4830,1.600,0.500
242,can3,13,0.412351,4830,1.600,0.500
242,can3,14,-0.588193,4830,1.600,0.500
242,can3,15,1.491097,4830,1.600,0.500
242,can3,16,0.937014,4830,1.600,0.500
243,can2,3,0.000000,4850,1.600,0.500
243,can2,4,0.000000,4850,1.600,0.500
243,can2,5,0.000000,4850,1.600,0.500
243,can2,6,0.000000,4850,1.600,0.500
243,can3,13,0.414055,4850,1.600,0.500
243,can3,14,-0.590623,4850,1.600,0.500
243,can3,15,1.497259,4850,1.600,0.500
243,can3,16,0.940886,4850,1.600,0.500
244,can2,3,0.000000,4870,1.600,0.500
244,can2,4,0.000000,4870,1.600,0.500
244,can2,5,0.000000,4870,1.600,0.500
244,can2,6,0.000000,4870,1.600,0.500
244,can3,13,0.415759,4870,1.600,0.500
244,can3,14,-0.593054,4870,1.600,0.500
244,can3,15,1.503420,4870,1.600,0.500
244,can3,16,0.944758,4870,1.600,0.500
245,can2,3,0.000000,4890,1.600,0.500
245,can2,4,0.000000,4890,1.600,0.500
245,can2,5,0.000000,4890,1.600,0.500
245,can2,6,0.000000,4890,1.600,0.500
245,can3,13,0.417463,4890,1.600,0.500
245,can3,14,-0.595485,4890,1.600,0.500
245,can3,15,1.509582,4890,1.600,0.500
245,can3,16,0.948629,4890,1.600,0.500
246,can2,3,0.000000,4910,1.600,0.500
246,can2,4,0.000000,4910,1.600,0.500
246,can2,5,0.000000,4910,1.600,0.500
246,can2,6,0.000000,4910,1.600,0.500
246,can3,13,0.419167,4910,1.600,0.500
246,can3,14,-0.597915,4910,1.600,0.500
246,can3,15,1.515743,4910,1.600,0.500
246,can3,16,0.952501,4910,1.600,0.500
247,can2,3,0.000000,4930,1.600,0.500
247,can2,4,0.000000,4930,1.600,0.500
247,can2,5,0.000000,4930,1.600,0.500
247,can2,6,0.000000,4930,1.600,0.500
247,can3,13,0.420871,4930,1.600,0.500
247,can3,14,-0.600346,4930,1.600,0.500
247,can3,15,1.521905,4930,1.600,0.500
247,can3,16,0.956373,4930,1.600,0.500
248,can2,3,0.000000,4950,1.600,0.500
248,can2,4,0.000000,4950,1.600,0.500
248,can2,5,0.000000,4950,1.600,0.500
248,can2,6,0.000000,4950,1.600,0.500
248,can3,13,0.422575,4950,1.600,0.500
248,can3,14,-0.602776,4950,1.600,0.500
248,can3,15,1.528066,4950,1.600,0.500
248,can3,16,0.960245,4950,1.600,0.500
249,can2,3,0.000000,4970,1.600,0.500
249,can2,4,0.000000,4970,1.600,0.500
249,can2,5,0.000000,4970,1.600,0.500
249,can2,6,0.000000,4970,1.600,0.500
249,can3,13,0.424279,4970,1.600,0.500
249,can3,14,-0.605207,4970,1.600,0.500
249,can3,15,1.534228,4970,1.600,0.500
249,can3,16,0.964117,4970,1.600,0.500
250,can2,3,0.000000,4990,1.600,0.500
250,can2,4,0.000000,4990,1.600,0.500
250,can2,5,0.000000,4990,1.600,0.500
250,can2,6,0.000000,4990,1.600,0.500
250,can3,13,0.425983,4990,1.600,0.500
250,can3,14,-0.607637,4990,1.600,0.500
250,can3,15,1.540389,4990,1.600,0.500
250,can3,16,0.967989,4990,1.600,0.500
251,can2,3,0.000000,5009,1.600,0.500
251,can2,4,0.000000,5009,1.600,0.500
251,can2,5,0.000000,5009,1.600,0.500
251,can2,6,0.000000,5009,1.600,0.500
251,can3,13,0.427687,5009,1.600,0.500
251,can3,14,-0.610068,5009,1.600,0.500
251,can3,15,1.546551,5009,1.600,0.500
251,can3,16,0.971861,5009,1.600,0.500
252,can2,3,0.000000,5029,1.600,0.500
252,can2,4,0.000000,5029,1.600,0.500
252,can2,5,0.000000,5029,1.600,0.500
252,can2,6,0.000000,5029,1.600,0.500
252,can3,13,0.429390,5029,1.600,0.500
252,can3,14,-0.612498,5029,1.600,0.500
252,can3,15,1.552713,5029,1.600,0.500
252,can3,16,0.975733,5029,1.600,0.500
253,can2,3,0.000000,5049,1.600,0.500
253,can2,4,0.000000,5049,1.600,0.500
253,can2,5,0.000000,5049,1.600,0.500
253,can2,6,0.000000,5049,1.600,0.500
253,can3,13,0.431094,5049,1.600,0.500
253,can3,14,-0.614929,5049,1.600,0.500
253,can3,15,1.558874,5049,1.600,0.500
253,can3,16,0.979605,5049,1.600,0.500
254,can2,3,0.000000,5069,1.600,0.500
254,can2,4,0.000000,5069,1.600,0.500
254,can2,5,0.000000,5069,1.600,0.500
254,can2,6,0.000000,5069,1.600,0.500
254,can3,13,0.432798,5069,1.600,0.500
254,can3,14,-0.617359,5069,1.600,0.500
254,can3,15,1.565036,5069,1.600,0.500
254,can3,16,0.983477,5069,1.600,0.500
255,can2,3,0.000000,5089,1.600,0.500
255,can2,4,0.000000,5089,1.600,0.500
255,can2,5,0.000000,5089,1.600,0.500
255,can2,6,0.000000,5089,1.600,0.500
255,can3,13,0.434502,5089,1.600,0.500
255,can3,14,-0.619790,5089,1.600,0.500
255,can3,15,1.571197,5089,1.600,0.500
255,can3,16,0.987349,5089,1.600,0.500
256,can2,3,0.000000,5109,1.600,0.500
256,can2,4,0.000000,5109,1.600,0.500
256,can2,5,0.000000,5109,1.600,0.500
256,can2,6,0.000000,5109,1.600,0.500
256,can3,13,0.436206,5109,1.600,0.500
256,can3,14,-0.622221,5109,1.600,0.500
256,can3,15,1.577359,5109,1.600,0.500
256,can3,16,0.991221,5109,1.600,0.500
257,can2,3,0.000000,5129,1.600,0.500
257,can2,4,0.000000,5129,1.600,0.500
257,can2,5,0.000000,5129,1.600,0.500
257,can2,6,0.000000,5129,1.600,0.500
257,can3,13,0.437910,5129,1.600,0.500
257,can3,14,-0.624651,5129,1.600,0.500
257,can3,15,1.583520,5129,1.600,0.500
257,can3,16,0.995093,5129,1.600,0.500
258,can2,3,0.000000,5149,1.600,0.500
258,can2,4,0.000000,5149,1.600,0.500
258,can2,5,0.000000,5149,1.600,0.500
258,can2,6,0.000000,5149,1.600,0.500
258,can3,13,0.439614,5149,1.600,0.500
258,can3,14,-0.627082,5149,1.600,0.500
258,can3,15,1.589682,5149,1.600,0.500
258,can3,16,0.998965,5149,1.600,0.500
259,can2,3,0.000000,5169,1.600,0.500
259,can2,4,0.000000,5169,1.600,0.500
259,can2,5,0.000000,5169,1.600,0.500
259,can2,6,0.000000,5169,1.600,0.500
259,can3,13,0.441318,5169,1.600,0.500
259,can3,14,-0.629512,5169,1.600,0.500
259,can3,15,1.595843,5169,1.600,0.500
259,can3,16,1.002837,5169,1.600,0.500
260,can2,3,0.000000,5189,1.600,0.500
260,can2,4,0.000000,5189,1.600,0.500
260,can2,5,0.000000,5189,1.600,0.500
260,can2,6,0.000000,5189,1.600,0.500
260,can3,13,0.443022,5189,1.600,0.500
260,can3,14,-0.631943,5189,1.600,0.500
260,can3,15,1.602005,5189,1.600,0.500
260,can3,16,1.006709,5189,1.600,0.500
261,can2,3,0.000000,5209,1.600,0.500
261,can2,4,0.000000,5209,1.600,0.500
261,can2,5,0.000000,5209,1.600,0.500
261,can2,6,0.000000,5209,1.600,0.500
261,can3,13,0.444726,5209,1.600,0.500
261,can3,14,-0.634373,5209,1.600,0.500
261,can3,15,1.608167,5209,1.600,0.500
261,can3,16,1.010581,5209,1.600,0.500
262,can2,3,0.000000,5229,1.600,0.500
262,can2,4,0.000000,5229,1.600,0.500
262,can2,5,0.000000,5229,1.600,0.500
262,can2,6,0.000000,5229,1.600,0.500
262,can3,13,0.446430,5229,1.600,0.500
262,can3,14,-0.636804,5229,1.600,0.500
262,can3,15,1.614328,5229,1.600,0.500
262,can3,16,1.014453,5229,1.600,0.500
263,can2,3,0.000000,5249,1.600,0.500
263,can2,4,0.000000,5249,1.600,0.500
263,can2,5,0.000000,5249,1.600,0.500
263,can2,6,0.000000,5249,1.600,0.500
263,can3,13,0.448134,5249,1.600,0.500
263,can3,14,-0.639234,5249,1.600,0.500
263,can3,15,1.620490,5249,1.600,0.500
263,can3,16,1.018325,5249,1.600,0.500
264,can2,3,0.000000,5269,1.600,0.500
264,can2,4,0.000000,5269,1.600,0.500
264,can2,5,0.000000,5269,1.600,0.500
264,can2,6,0.000000,5269,1.600,0.500
264,can3,13,0.449838,5269,1.600,0.500
264,can3,14,-0.641665,5269,1.600,0.500
264,can3,15,1.626651,5269,1.600,0.500
264,can3,16,1.022197,5269,1.600,0.500
265,can2,3,0.000000,5289,1.600,0.500
265,can2,4,0.000000,5289,1.600,0.500
265,can2,5,0.000000,5289,1.600,0.500
265,can2,6,0.000000,5289,1.600,0.500
265,can3,13,0.451542,5289,1.600,0.500
265,can3,14,-0.644096,5289,1.600,0.500
265,can3,15,1.632813,5289,1.600,0.500
265,can3,16,1.026069,5289,1.600,0.500
266,can2,3,0.000000,5309,1.600,0.500
266,can2,4,0.000000,5309,1.600,0.500
266,can2,5,0.000000,5309,1.600,0.500
266,can2,6,0.000000,5309,1.600,0.500
266,can3,13,0.453245,5309,1.600,0.500
266,can3,14,-0.646526,5309,1.600,0.500
266,can3,15,1.638974,5309,1.600,0.500
266,can3,16,1.029941,5309,1.600,0.500
267,can2,3,0.000000,5329,1.600,0.500
267,can2,4,0.000000,5329,1.600,0.500
267,can2,5,0.000000,5329,1.600,0.500
267,can2,6,0.000000,5329,1.600,0.500
267,can3,13,0.454949,5329,1.600,0.500
267,can3,14,-0.648957,5329,1.600,0.500
267,can3,15,1.645136,5329,1.600,0.500
267,can3,16,1.033813,5329,1.600,0.500
268,can2,3,0.000000,5349,1.600,0.500
268,can2,4,0.000000,5349,1.600,0.500
268,can2,5,0.000000,5349,1.600,0.500
268,can2,6,0.000000,5349,1.600,0.500
268,can3,13,0.456653,5349,1.600,0.500
268,can3,14,-0.651387,5349,1.600,0.500
268,can3,15,1.651297,5349,1.600,0.500
268,can3,16,1.037685,5349,1.600,0.500
269,can2,3,0.000000,5369,1.600,0.500
269,can2,4,0.000000,5369,1.600,0.500
269,can2,5,0.000000,5369,1.600,0.500
269,can2,6,0.000000,5369,1.600,0.500
269,can3,13,0.458357,5369,1.600,0.500
269,can3,14,-0.653818,5369,1.600,0.500
269,can3,15,1.657459,5369,1.600,0.500
269,can3,16,1.041556,5369,1.600,0.500
270,can2,3,0.000000,5389,1.600,0.500
270,can2,4,0.000000,5389,1.600,0.500
270,can2,5,0.000000,5389,1.600,0.500
270,can2,6,0.000000,5389,1.600,0.500
270,can3,13,0.460061,5389,1.600,0.500
270,can3,14,-0.656248,5389,1.600,0.500
270,can3,15,1.663621,5389,1.600,0.500
270,can3,16,1.045428,5389,1.600,0.500
271,can2,3,0.000000,5409,1.600,0.500
271,can2,4,0.000000,5409,1.600,0.500
271,can2,5,0.000000,5409,1.600,0.500
271,can2,6,0.000000,5409,1.600,0.500
271,can3,13,0.461765,5409,1.600,0.500
271,can3,14,-0.658679,5409,1.600,0.500
271,can3,15,1.669782,5409,1.600,0.500
271,can3,16,1.049300,5409,1.600,0.500
272,can2,3,0.000000,5429,1.600,0.500
272,can2,4,0.000000,5429,1.600,0.500
272,can2,5,0.000000,5429,1.600,0.500
272,can2,6,0.000000,5429,1.600,0.500
272,can3,13,0.463469,5429,1.600,0.500
272,can3,14,-0.661109,5429,1.600,0.500
272,can3,15,1.675944,5429,1.600,0.500
272,can3,16,1.053172,5429,1.600,0.500
273,can2,3,0.000000,5449,1.600,0.500
273,can2,4,0.000000,5449,1.600,0.500
273,can2,5,0.000000,5449,1.600,0.500
273,can2,6,0.000000,5449,1.600,0.500
273,can3,13,0.465173,5449,1.600,0.500
273,can3,14,-0.663540,5449,1.600,0.500
273,can3,15,1.682105,5449,1.600,0.500
273,can3,16,1.057044,5449,1.600,0.500
274,can2,3,0.000000,5468,1.600,0.500
274,can2,4,0.000000,5468,1.600,0.500
274,can2,5,0.000000,5468,1.600,0.500
274,can2,6,0.000000,5468,1.600,0.500
274,can3,13,0.466877,5468,1.600,0.500
274,can3,14,-0.665970,5468,1.600,0.500
274,can3,15,1.688267,5468,1.600,0.500
274,can3,16,1.060916,5468,1.600,0.500
275,can2,3,0.000000,5488,1.600,0.500
275,can2,4,0.000000,5488,1.600,0.500
275,can2,5,0.000000,5488,1.600,0.500
275,can2,6,0.000000,5488,1.600,0.500
275,can3,13,0.468581,5488,1.600,0.500
275,can3,14,-0.668401,5488,1.600,0.500
275,can3,15,1.694428,5488,1.600,0.500
275,can3,16,1.064788,5488,1.600,0.500
276,can2,3,0.000000,5508,1.600,0.500
276,can2,4,0.000000,5508,1.600,0.500
276,can2,5,0.000000,5508,1.600,0.500
276,can2,6,0.000000,5508,1.600,0.500
276,can3,13,0.470285,5508,1.600,0.500
276,can3,14,-0.670832,5508,1.600,0.500
276,can3,15,1.700590,5508,1.600,0.500
276,can3,16,1.068660,5508,1.600,0.500
277,can2,3,0.000000,5528,1.600,0.500
277,can2,4,0.000000,5528,1.600,0.500
277,can2,5,0.000000,5528,1.600,0.500
277,can2,6,0.000000,5528,1.600,0.500
277,can3,13,0.471989,5528,1.600,0.500
277,can3,14,-0.673262,5528,1.600,0.500
277,can3,15,1.706752,5528,1.600,0.500
277,can3,16,1.072532,5528,1.600,0.500
278,can2,3,0.000000,5548,1.600,0.500
278,can2,4,0.000000,5548,1.600,0.500
278,can2,5,0.000000,5548,1.600,0.500
278,can2,6,0.000000,5548,1.600,0.500
278,can3,13,0.473693,5548,1.600,0.500
278,can3,14,-0.675693,5548,1.600,0.500
278,can3,15,1.712913,5548,1.600,0.500
278,can3,16,1.076404,5548,1.600,0.500
279,can2,3,0.000000,5568,1.600,0.500
279,can2,4,0.000000,5568,1.600,0.500
279,can2,5,0.000000,5568,1.600,0.500
279,can2,6,0.000000,5568,1.600,0.500
279,can3,13,0.475397,5568,1.600,0.500
279,can3,14,-0.678123,5568,1.600,0.500
279,can3,15,1.719075,5568,1.600,0.500
279,can3,16,1.080276,5568,1.600,0.500
280,can2,3,0.000000,5588,1.600,0.500
280,can2,4,0.000000,5588,1.600,0.500
280,can2,5,0.000000,5588,1.600,0.500
280,can2,6,0.000000,5588,1.600,0.500
280,can3,13,0.477101,5588,1.600,0.500
280,can3,14,-0.680554,5588,1.600,0.500
280,can3,15,1.725236,5588,1.600,0.500
280,can3,16,1.084148,5588,1.600,0.500
281,can2,3,0.000000,5608,1.600,0.500
281,can2,4,0.000000,5608,1.600,0.500
281,can2,5,0.000000,5608,1.600,0.500
281,can2,6,0.000000,5608,1.600,0.500
281,can3,13,0.478804,5608,1.600,0.500
281,can3,14,-0.682984,5608,1.600,0.500
281,can3,15,1.731398,5608,1.600,0.500
281,can3,16,1.088020,5608,1.600,0.500
282,can2,3,0.000000,5628,1.600,0.500
282,can2,4,0.000000,5628,1.600,0.500
282,can2,5,0.000000,5628,1.600,0.500
282,can2,6,0.000000,5628,1.600,0.500
282,can3,13,0.480508,5628,1.600,0.500
282,can3,14,-0.685415,5628,1.600,0.500
282,can3,15,1.737559,5628,1.600,0.500
282,can3,16,1.091892,5628,1.600,0.500
283,can2,3,0.000000,5648,1.600,0.500
283,can2,4,0.000000,5648,1.600,0.500
283,can2,5,0.000000,5648,1.600,0.500
283,can2,6,0.000000,5648,1.600,0.500
283,can3,13,0.482212,5648,1.600,0.500
283,can3,14,-0.687845,5648,1.600,0.500
283,can3,15,1.743721,5648,1.600,0.500
283,can3,16,1.095764,5648,1.600,0.500
284,can2,3,0.000000,5668,1.600,0.500
284,can2,4,0.000000,5668,1.600,0.500
284,can2,5,0.000000,5668,1.600,0.500
284,can2,6,0.000000,5668,1.600,0.500
284,can3,13,0.483916,5668,1.600,0.500
284,can3,14,-0.690276,5668,1.600,0.500
284,can3,15,1.749882,5668,1.600,0.500
284,can3,16,1.099636,5668,1.600,0.500
285,can2,3,0.000000,5688,1.600,0.500
285,can2,4,0.000000,5688,1.600,0.500
285,can2,5,0.000000,5688,1.600,0.500
285,can2,6,0.000000,5688,1.600,0.500
285,can3,13,0.485620,5688,1.600,0.500
285,can3,14,-0.692706,5688,1.600,0.500
285,can3,15,1.756044,5688,1.600,0.500
285,can3,16,1.103508,5688,1.600,0.500
286,can2,3,0.000000,5708,1.600,0.500
286,can2,4,0.000000,5708,1.600,0.500
286,can2,5,0.000000,5708,1.600,0.500
286,can2,6,0.000000,5708,1.600,0.500
286,can3,13,0.487324,5708,1.600,0.500
286,can3,14,-0.695137,5708,1.600,0.500
286,can3,15,1.762206,5708,1.600,0.500
286,can3,16,1.107380,5708,1.600,0.500
287,can2,3,0.000000,5728,1.600,0.500
287,can2,4,0.000000,5728,1.600,0.500
287,can2,5,0.000000,5728,1.600,0.500
287,can2,6,0.000000,5728,1.600,0.500
287,can3,13,0.489028,5728,1.600,0.500
287,can3,14,-0.697568,5728,1.600,0.500
287,can3,15,1.768367,5728,1.600,0.500
287,can3,16,1.111252,5728,1.600,0.500
288,can2,3,0.000000,5748,1.600,0.500
288,can2,4,0.000000,5748,1.600,0.500
288,can2,5,0.000000,5748,1.600,0.500
288,can2,6,0.000000,5748,1.600,0.500
288,can3,13,0.490732,5748,1.600,0.500
288,can3,14,-0.699998,5748,1.600,0.500
288,can3,15,1.774529,5748,1.600,0.500
288,can3,16,1.115124,5748,1.600,0.500
289,can2,3,0.000000,5768,1.600,0.500
289,can2,4,0.000000,5768,1.600,0.500
289,can2,5,0.000000,5768,1.600,0.500
289,can2,6,0.000000,5768,1.600,0.500
289,can3,13,0.492436,5768,1.600,0.500
289,can3,14,-0.702429,5768,1.600,0.500
289,can3,15,1.780690,5768,1.600,0.500
289,can3,16,1.118996,5768,1.600,0.500
290,can2,3,0.000000,5788,1.600,0.500
290,can2,4,0.000000,5788,1.600,0.500
290,can2,5,0.000000,5788,1.600,0.500
290,can2,6,0.000000,5788,1.600,0.500
290,can3,13,0.494140,5788,1.600,0.500
290,can3,14,-0.704859,5788,1.600,0.500
290,can3,15,1.786852,5788,1.600,0.500
290,can3,16,1.122868,5788,1.600,0.500
291,can2,3,0.000000,5808,1.600,0.500
291,can2,4,0.000000,5808,1.600,0.500
291,can2,5,0.000000,5808,1.600,0.500
291,can2,6,0.000000,5808,1.600,0.500
291,can3,13,0.495844,5808,1.600,0.500
291,can3,14,-0.707290,5808,1.600,0.500
291,can3,15,1.793013,5808,1.600,0.500
291,can3,16,1.126740,5808,1.600,0.500
292,can2,3,0.000000,5828,1.600,0.500
292,can2,4,0.000000,5828,1.600,0.500
292,can2,5,0.000000,5828,1.600,0.500
292,can2,6,0.000000,5828,1.600,0.500
292,can3,13,0.497548,5828,1.600,0.500
292,can3,14,-0.709720,5828,1.600,0.500
292,can3,15,1.799175,5828,1.600,0.500
292,can3,16,1.130611,5828,1.600,0.500
293,can2,3,0.000000,5848,1.600,0.500
293,can2,4,0.000000,5848,1.600,0.500
293,can2,5,0.000000,5848,1.600,0.500
293,can2,6,0.000000,5848,1.600,0.500
293,can3,13,0.499252,5848,1.600,0.500
293,can3,14,-0.712151,5848,1.600,0.500
293,can3,15,1.805336,5848,1.600,0.500
293,can3,16,1.134483,5848,1.600,0.500
294,can2,3,0.000000,5868,1.600,0.500
294,can2,4,0.000000,5868,1.600,0.500
294,can2,5,0.000000,5868,1.600,0.500
294,can2,6,0.000000,5868,1.600,0.500
294,can3,13,0.500956,5868,1.600,0.500
294,can3,14,-0.714581,5868,1.600,0.500
294,can3,15,1.811498,5868,1.600,0.500
294,can3,16,1.138355,5868,1.600,0.500
295,can2,3,0.000000,5888,1.600,0.500
295,can2,4,0.000000,5888,1.600,0.500
295,can2,5,0.000000,5888,1.600,0.500
295,can2,6,0.000000,5888,1.600,0.500
295,can3,13,0.502659,5888,1.600,0.500
295,can3,14,-0.717012,5888,1.600,0.500
295,can3,15,1.817660,5888,1.600,0.500
295,can3,16,1.142227,5888,1.600,0.500
296,can2,3,0.000000,5908,1.600,0.500
296,can2,4,0.000000,5908,1.600,0.500
296,can2,5,0.000000,5908,1.600,0.500
296,can2,6,0.000000,5908,1.600,0.500
296,can3,13,0.504363,5908,1.600,0.500
296,can3,14,-0.719443,5908,1.600,0.500
296,can3,15,1.823821,5908,1.600,0.500
296,can3,16,1.146099,5908,1.600,0.500
297,can2,3,0.000000,5928,1.600,0.500
297,can2,4,0.000000,5928,1.600,0.500
297,can2,5,0.000000,5928,1.600,0.500
297,can2,6,0.000000,5928,1.600,0.500
297,can3,13,0.506067,5928,1.600,0.500
297,can3,14,-0.721873,5928,1.600,0.500
297,can3,15,1.829983,5928,1.600,0.500
297,can3,16,1.149971,5928,1.600,0.500
298,can2,3,0.000000,5947,1.600,0.500
