frame,can_iface,motor_id,position_rad,elapsed_ms,speed_rad_s,accel_rad_s2
163,can2,3,0.000000,3253,1.600,0.500
163,can2,4,0.000000,3253,1.600,0.500
163,can2,5,0.000000,3253,1.600,0.500
163,can2,6,0.000000,3253,1.600,0.500
163,can3,13,0.012982,3253,1.600,0.500
163,can3,14,-0.002738,3253,1.600,0.500
163,can3,15,0.000383,3253,1.600,0.500
163,can3,16,0.007625,3253,1.600,0.500
164,can2,3,0.000000,3273,1.600,0.500
164,can2,4,0.000000,3273,1.600,0.500
164,can2,5,0.000000,3273,1.600,0.500
164,can2,6,0.000000,3273,1.600,0.500
164,can3,13,0.013062,3273,1.600,0.500
164,can3,14,-0.002755,3273,1.600,0.500
164,can3,15,0.000386,3273,1.600,0.500
164,can3,16,0.007671,3273,1.600,0.500
165,can2,3,0.000000,3293,1.600,0.500
165,can2,4,0.000000,3293,1.600,0.500
165,can2,5,0.000000,3293,1.600,0.500
165,can2,6,0.000000,3293,1.600,0.500
165,can3,13,0.013141,3293,1.600,0.500
165,can3,14,-0.002771,3293,1.600,0.500
165,can3,15,0.000388,3293,1.600,0.500
165,can3,16,0.007718,3293,1.600,0.500
166,can2,3,0.000000,3313,1.600,0.500
166,can2,4,0.000000,3313,1.600,0.500
166,can2,5,0.000000,3313,1.600,0.500
166,can2,6,0.000000,3313,1.600,0.500
166,can3,13,0.013221,3313,1.600,0.500
166,can3,14,-0.002788,3313,1.600,0.500
166,can3,15,0.000390,3313,1.600,0.500
166,can3,16,0.007765,3313,1.600,0.500
167,can2,3,0.000000,3333,1.600,0.500
167,can2,4,0.000000,3333,1.600,0.500
167,can2,5,0.000000,3333,1.600,0.500
167,can2,6,0.000000,3333,1.600,0.500
167,can3,13,0.013301,3333,1.600,0.500
167,can3,14,-0.002805,3333,1.600,0.500
167,can3,15,0.000393,3333,1.600,0.500
167,can3,16,0.007812,3333,1.600,0.500
168,can2,3,0.000000,3353,1.600,0.500
168,can2,4,0.000000,3353,1.600,0.500
168,can2,5,0.000000,3353,1.600,0.500
168,can2,6,0.000000,3353,1.600,0.500
168,can3,13,0.013380,3353,1.600,0.500
168,can3,14,-0.002822,3353,1.600,0.500
168,can3,15,0.000395,3353,1.600,0.500
168,can3,16,0.007859,3353,1.600,0.500
169,can2,3,0.000000,3373,1.600,0.500
169,can2,4,0.000000,3373,1.600,0.500
169,can2,5,0.000000,3373,1.600,0.500
169,can2,6,0.000000,3373,1.600,0.500
169,can3,13,0.013460,3373,1.600,0.500
169,can3,14,-0.002839,3373,1.600,0.500
169,can3,15,0.000397,3373,1.600,0.500
169,can3,16,0.007905,3373,1.600,0.500
170,can2,3,0.000000,3393,1.600,0.500
170,can2,4,0.000000,3393,1.600,0.500
170,can2,5,0.000000,3393,1.600,0.500
170,can2,6,0.000000,3393,1.600,0.500
170,can3,13,0.013540,3393,1.600,0.500
170,can3,14,-0.002855,3393,1.600,0.500
170,can3,15,0.000400,3393,1.600,0.500
170,can3,16,0.007952,3393,1.600,0.500
171,can2,3,0.000000,3413,1.600,0.500
171,can2,4,0.000000,3413,1.600,0.500
171,can2,5,0.000000,3413,1.600,0.500
171,can2,6,0.000000,3413,1.600,0.500
171,can3,13,0.013619,3413,1.600,0.500
171,can3,14,-0.002872,3413,1.600,0.500
171,can3,15,0.000402,3413,1.600,0.500
171,can3,16,0.007999,3413,1.600,0.500
172,can2,3,0.000000,3433,1.600,0.500
172,can2,4,0.000000,3433,1.600,0.500
172,can2,5,0.000000,3433,1.600,0.500
172,can2,6,0.000000,3433,1.600,0.500
172,can3,13,0.013699,3433,1.600,0.500
172,can3,14,-0.002889,3433,1.600,0.500
172,can3,15,0.000404,3433,1.600,0.500
172,can3,16,0.008046,3433,1.600,0.500
173,can2,3,0.000000,3453,1.600,0.500
173,can2,4,0.000000,3453,1.600,0.500
173,can2,5,0.000000,3453,1.600,0.500
173,can2,6,0.000000,3453,1.600,0.500
173,can3,13,0.013779,3453,1.600,0.500
173,can3,14,-0.002906,3453,1.600,0.500
173,can3,15,0.000407,3453,1.600,0.500
173,can3,16,0.008092,3453,1.600,0.500
174,can2,3,0.000000,3473,1.600,0.500
174,can2,4,0.000000,3473,1.600,0.500
174,can2,5,0.000000,3473,1.600,0.500
174,can2,6,0.000000,3473,1.600,0.500
174,can3,13,0.013858,3473,1.600,0.500
174,can3,14,-0.002923,3473,1.600,0.500
174,can3,15,0.000409,3473,1.600,0.500
174,can3,16,0.008139,3473,1.600,0.500
175,can2,3,0.000000,3493,1.600,0.500
175,can2,4,0.000000,3493,1.600,0.500
175,can2,5,0.000000,3493,1.600,0.500
175,can2,6,0.000000,3493,1.600,0.500
175,can3,13,0.013938,3493,1.600,0.500
175,can3,14,-0.002939,3493,1.600,0.500
175,can3,15,0.000412,3493,1.600,0.500
175,can3,16,0.008186,3493,1.600,0.500
176,can2,3,0.000000,3513,1.600,0.500
176,can2,4,0.000000,3513,1.600,0.500
176,can2,5,0.000000,3513,1.600,0.500
176,can2,6,0.000000,3513,1.600,0.500
176,can3,13,0.014018,3513,1.600,0.500
176,can3,14,-0.002956,3513,1.600,0.500
176,can3,15,0.000414,3513,1.600,0.500
176,can3,16,0.008233,3513,1.600,0.500
177,can2,3,0.000000,3533,1.600,0.500
177,can2,4,0.000000,3533,1.600,0.500
177,can2,5,0.000000,3533,1.600,0.500
177,can2,6,0.000000,3533,1.600,0.500
177,can3,13,0.014097,3533,1.600,0.500
177,can3,14,-0.002973,3533,1.600,0.500
177,can3,15,0.000416,3533,1.600,0.500
177,can3,16,0.008280,3533,1.600,0.500
178,can2,3,0.000000,3553,1.600,0.500
178,can2,4,0.000000,3553,1.600,0.500
178,can2,5,0.000000,3553,1.600,0.500
178,can2,6,0.000000,3553,1.600,0.500
178,can3,13,0.014177,3553,1.600,0.500
178,can3,14,-0.002990,3553,1.600,0.500
178,can3,15,0.000419,3553,1.600,0.500
178,can3,16,0.008326,3553,1.600,0.500
179,can2,3,0.000000,3573,1.600,0.500
179,can2,4,0.000000,3573,1.600,0.500
179,can2,5,0.000000,3573,1.600,0.500
179,can2,6,0.000000,3573,1.600,0.500
179,can3,13,0.014257,3573,1.600,0.500
179,can3,14,-0.003006,3573,1.600,0.500
179,can3,15,0.000421,3573,1.600,0.500
179,can3,16,0.008373,3573,1.600,0.500
180,can2,3,0.000000,3593,1.600,0.500
180,can2,4,0.000000,3593,1.600,0.500
180,can2,5,0.000000,3593,1.600,0.500
180,can2,6,0.000000,3593,1.600,0.500
180,can3,13,0.014336,3593,1.600,0.500
180,can3,14,-0.003023,3593,1.600,0.500
180,can3,15,0.000423,3593,1.600,0.500
180,can3,16,0.008420,3593,1.600,0.500
181,can2,3,0.000000,3613,1.600,0.500
181,can2,4,0.000000,3613,1.600,0.500
181,can2,5,0.000000,3613,1.600,0.500
181,can2,6,0.000000,3613,1.600,0.500
181,can3,13,0.014416,3613,1.600,0.500
181,can3,14,-0.003040,3613,1.600,0.500
181,can3,15,0.000426,3613,1.600,0.500
181,can3,16,0.008467,3613,1.600,0.500
182,can2,3,0.000000,3632,1.600,0.500
182,can2,4,0.000000,3632,1.600,0.500
182,can2,5,0.000000,3632,1.600,0.500
182,can2,6,0.000000,3632,1.600,0.500
182,can3,13,0.014495,3632,1.600,0.500
182,can3,14,-0.003057,3632,1.600,0.500
182,can3,15,0.000428,3632,1.600,0.500
182,can3,16,0.008513,3632,1.600,0.500
183,can2,3,0.000000,3652,1.600,0.500
183,can2,4,0.000000,3652,1.600,0.500
183,can2,5,0.000000,3652,1.600,0.500
183,can2,6,0.000000,3652,1.600,0.500
183,can3,13,0.014575,3652,1.600,0.500
183,can3,14,-0.003074,3652,1.600,0.500
183,can3,15,0.000430,3652,1.600,0.500
183,can3,16,0.008560,3652,1.600,0.500
184,can2,3,0.000000,3672,1.600,0.500
184,can2,4,0.000000,3672,1.600,0.500
184,can2,5,0.000000,3672,1.600,0.500
184,can2,6,0.000000,3672,1.600,0.500
184,can3,13,0.014655,3672,1.600,0.500
184,can3,14,-0.003090,3672,1.600,0.500
184,can3,15,0.000433,3672,1.600,0.500
184,can3,16,0.008607,3672,1.600,0.500
185,can2,3,0.000000,3692,1.600,0.500
185,can2,4,0.000000,3692,1.600,0.500
185,can2,5,0.000000,3692,1.600,0.500
185,can2,6,0.000000,3692,1.600,0.500
185,can3,13,0.014734,3692,1.600,0.500
185,can3,14,-0.003107,3692,1.600,0.500
185,can3,15,0.000435,3692,1.600,0.500
185,can3,16,0.008654,3692,1.600,0.500
186,can2,3,0.000000,3712,1.600,0.500
186,can2,4,0.000000,3712,1.600,0.500
186,can2,5,0.000000,3712,1.600,0.500
186,can2,6,0.000000,3712,1.600,0.500
186,can3,13,0.014814,3712,1.600,0.500
186,can3,14,-0.003124,3712,1.600,0.500
186,can3,15,0.000437,3712,1.600,0.500
186,can3,16,0.008701,3712,1.600,0.500
187,can2,3,0.000000,3732,1.600,0.500
187,can2,4,0.000000,3732,1.600,0.500
187,can2,5,0.000000,3732,1.600,0.500
187,can2,6,0.000000,3732,1.600,0.500
187,can3,13,0.014894,3732,1.600,0.500
187,can3,14,-0.003141,3732,1.600,0.500
187,can3,15,0.000440,3732,1.600,0.500
187,can3,16,0.008747,3732,1.600,0.500
188,can2,3,0.000000,3752,1.600,0.500
188,can2,4,0.000000,3752,1.600,0.500
188,can2,5,0.000000,3752,1.600,0.500
188,can2,6,0.000000,3752,1.600,0.500
188,can3,13,0.014973,3752,1.600,0.500
188,can3,14,-0.003158,3752,1.600,0.500
188,can3,15,0.000442,3752,1.600,0.500
188,can3,16,0.008794,3752,1.600,0.500
189,can2,3,0.000000,3772,1.600,0.500
189,can2,4,0.000000,3772,1.600,0.500
189,can2,5,0.000000,3772,1.600,0.500
189,can2,6,0.000000,3772,1.600,0.500
189,can3,13,0.015053,3772,1.600,0.500
189,can3,14,-0.003174,3772,1.600,0.500
189,can3,15,0.000444,3772,1.600,0.500
189,can3,16,0.008841,3772,1.600,0.500
190,can2,3,0.000000,3792,1.600,0.500
190,can2,4,0.000000,3792,1.600,0.500
190,can2,5,0.000000,3792,1.600,0.500
190,can2,6,0.000000,3792,1.600,0.500
190,can3,13,0.015133,3792,1.600,0.500
190,can3,14,-0.003191,3792,1.600,0.500
190,can3,15,0.000447,3792,1.600,0.500
190,can3,16,0.008888,3792,1.600,0.500
191,can2,3,0.000000,3812,1.600,0.500
191,can2,4,0.000000,3812,1.600,0.500
191,can2,5,0.000000,3812,1.600,0.500
191,can2,6,0.000000,3812,1.600,0.500
191,can3,13,0.015212,3812,1.600,0.500
191,can3,14,-0.003208,3812,1.600,0.500
191,can3,15,0.000449,3812,1.600,0.500
191,can3,16,0.008934,3812,1.600,0.500
192,can2,3,0.000000,3832,1.600,0.500
192,can2,4,0.000000,3832,1.600,0.500
192,can2,5,0.000000,3832,1.600,0.500
192,can2,6,0.000000,3832,1.600,0.500
192,can3,13,0.015292,3832,1.600,0.500
192,can3,14,-0.003225,3832,1.600,0.500
192,can3,15,0.000452,3832,1.600,0.500
192,can3,16,0.008981,3832,1.600,0.500
193,can2,3,0.000000,3852,1.600,0.500
193,can2,4,0.000000,3852,1.600,0.500
193,can2,5,0.000000,3852,1.600,0.500
193,can2,6,0.000000,3852,1.600,0.500
193,can3,13,0.015372,3852,1.600,0.500
193,can3,14,-0.003242,3852,1.600,0.500
193,can3,15,0.000454,3852,1.600,0.500
193,can3,16,0.009028,3852,1.600,0.500
194,can2,3,0.000000,3872,1.600,0.500
194,can2,4,0.000000,3872,1.600,0.500
194,can2,5,0.000000,3872,1.600,0.500
194,can2,6,0.000000,3872,1.600,0.500
194,can3,13,0.015451,3872,1.600,0.500
194,can3,14,-0.003258,3872,1.600,0.500
194,can3,15,0.000456,3872,1.600,0.500
194,can3,16,0.009075,3872,1.600,0.500
195,can2,3,0.000000,3892,1.600,0.500
195,can2,4,0.000000,3892,1.600,0.500
195,can2,5,0.000000,3892,1.600,0.500
195,can2,6,0.000000,3892,1.600,0.500
195,can3,13,0.015531,3892,1.600,0.500
195,can3,14,-0.003275,3892,1.600,0.500
195,can3,15,0.000459,3892,1.600,0.500
195,can3,16,0.009122,3892,1.600,0.500
196,can2,3,0.000000,3912,1.600,0.500
196,can2,4,0.000000,3912,1.600,0.500
196,can2,5,0.000000,3912,1.600,0.500
196,can2,6,0.000000,3912,1.600,0.500
196,can3,13,0.015610,3912,1.600,0.500
196,can3,14,-0.003292,3912,1.600,0.500
196,can3,15,0.000461,3912,1.600,0.500
196,can3,16,0.009168,3912,1.600,0.500
197,can2,3,0.000000,3932,1.600,0.500
197,can2,4,0.000000,3932,1.600,0.500
197,can2,5,0.000000,3932,1.600,0.500
197,can2,6,0.000000,3932,1.600,0.500
197,can3,13,0.015690,3932,1.600,0.500
197,can3,14,-0.003309,3932,1.600,0.500
197,can3,15,0.000463,3932,1.600,0.500
197,can3,16,0.009215,3932,1.600,0.500
198,can2,3,0.000000,3952,1.600,0.500
198,can2,4,0.000000,3952,1.600,0.500
198,can2,5,0.000000,3952,1.600,0.500
198,can2,6,0.000000,3952,1.600,0.500
198,can3,13,0.015770,3952,1.600,0.500
198,can3,14,-0.003326,3952,1.600,0.500
198,can3,15,0.000466,3952,1.600,0.500
198,can3,16,0.009262,3952,1.600,0.500
199,can2,3,0.000000,3972,1.600,0.500
199,can2,4,0.000000,3972,1.600,0.500
199,can2,5,0.000000,3972,1.600,0.500
199,can2,6,0.000000,3972,1.600,0.500
199,can3,13,0.015849,3972,1.600,0.500
199,can3,14,-0.003342,3972,1.600,0.500
199,can3,15,0.000468,3972,1.600,0.500
199,can3,16,0.009309,3972,1.600,0.500
200,can2,3,0.000000,3992,1.600,0.500
200,can2,4,0.000000,3992,1.600,0.500
200,can2,5,0.000000,3992,1.600,0.500
200,can2,6,0.000000,3992,1.600,0.500
200,can3,13,0.015929,3992,1.600,0.500
200,can3,14,-0.003359,3992,1.600,0.500
200,can3,15,0.000470,3992,1.600,0.500
200,can3,16,0.009355,3992,1.600,0.500
201,can2,3,0.000000,4012,1.600,0.500
201,can2,4,0.000000,4012,1.600,0.500
201,can2,5,0.000000,4012,1.600,0.500
201,can2,6,0.000000,4012,1.600,0.500
201,can3,13,0.016009,4012,1.600,0.500
201,can3,14,-0.003376,4012,1.600,0.500
201,can3,15,0.000473,4012,1.600,0.500
201,can3,16,0.009402,4012,1.600,0.500
202,can2,3,0.000000,4032,1.600,0.500
202,can2,4,0.000000,4032,1.600,0.500
202,can2,5,0.000000,4032,1.600,0.500
202,can2,6,0.000000,4032,1.600,0.500
202,can3,13,0.016088,4032,1.600,0.500
202,can3,14,-0.003393,4032,1.600,0.500
202,can3,15,0.000475,4032,1.600,0.500
202,can3,16,0.009449,4032,1.600,0.500
203,can2,3,0.000000,4052,1.600,0.500
203,can2,4,0.000000,4052,1.600,0.500
203,can2,5,0.000000,4052,1.600,0.500
203,can2,6,0.000000,4052,1.600,0.500
203,can3,13,0.016168,4052,1.600,0.500
203,can3,14,-0.003410,4052,1.600,0.500
203,can3,15,0.000477,4052,1.600,0.500
203,can3,16,0.009496,4052,1.600,0.500
204,can2,3,0.000000,4072,1.600,0.500
204,can2,4,0.000000,4072,1.600,0.500
204,can2,5,0.000000,4072,1.600,0.500
204,can2,6,0.000000,4072,1.600,0.500
204,can3,13,0.016248,4072,1.600,0.500
204,can3,14,-0.003426,4072,1.600,0.500
204,can3,15,0.000480,4072,1.600,0.500
204,can3,16,0.009543,4072,1.600,0.500
205,can2,3,0.000000,4092,1.600,0.500
205,can2,4,0.000000,4092,1.600,0.500
205,can2,5,0.000000,4092,1.600,0.500
205,can2,6,0.000000,4092,1.600,0.500
205,can3,13,0.016327,4092,1.600,0.500
205,can3,14,-0.003443,4092,1.600,0.500
205,can3,15,0.000482,4092,1.600,0.500
205,can3,16,0.009589,4092,1.600,0.500
206,can2,3,0.000000,4112,1.600,0.500
206,can2,4,0.000000,4112,1.600,0.500
206,can2,5,0.000000,4112,1.600,0.500
206,can2,6,0.000000,4112,1.600,0.500
206,can3,13,0.016407,4112,1.600,0.500
206,can3,14,-0.003460,4112,1.600,0.500
206,can3,15,0.000484,4112,1.600,0.500
206,can3,16,0.009636,4112,1.600,0.500
207,can2,3,0.000000,4131,1.600,0.500
207,can2,4,0.000000,4131,1.600,0.500
207,can2,5,0.000000,4131,1.600,0.500
207,can2,6,0.000000,4131,1.600,0.500
207,can3,13,0.016487,4131,1.600,0.500
207,can3,14,-0.003477,4131,1.600,0.500
207,can3,15,0.000487,4131,1.600,0.500
207,can3,16,0.009683,4131,1.600,0.500
208,can2,3,0.000000,4151,1.600,0.500
208,can2,4,0.000000,4151,1.600,0.500
208,can2,5,0.000000,4151,1.600,0.500
208,can2,6,0.000000,4151,1.600,0.500
208,can3,13,0.016566,4151,1.600,0.500
208,can3,14,-0.003494,4151,1.600,0.500
208,can3,15,0.000489,4151,1.600,0.500
208,can3,16,0.009730,4151,1.600,0.500
209,can2,3,0.000000,4171,1.600,0.500
209,can2,4,0.000000,4171,1.600,0.500
209,can2,5,0.000000,4171,1.600,0.500
209,can2,6,0.000000,4171,1.600,0.500
209,can3,13,0.016646,4171,1.600,0.500
209,can3,14,-0.003510,4171,1.600,0.500
209,can3,15,0.000491,4171,1.600,0.500
209,can3,16,0.009776,4171,1.600,0.500
210,can2,3,0.000000,4191,1.600,0.500
210,can2,4,0.000000,4191,1.600,0.500
210,can2,5,0.000000,4191,1.600,0.500
210,can2,6,0.000000,4191,1.600,0.500
210,can3,13,0.016726,4191,1.600,0.500
210,can3,14,-0.003527,4191,1.600,0.500
210,can3,15,0.000494,4191,1.600,0.500
210,can3,16,0.009823,4191,1.600,0.500
211,can2,3,0.000000,4211,1.600,0.500
211,can2,4,0.000000,4211,1.600,0.500
211,can2,5,0.000000,4211,1.600,0.500
211,can2,6,0.000000,4211,1.600,0.500
211,can3,13,0.016805,4211,1.600,0.500
211,can3,14,-0.003544,4211,1.600,0.500
211,can3,15,0.000496,4211,1.600,0.500
211,can3,16,0.009870,4211,1.600,0.500
212,can2,3,0.000000,4231,1.600,0.500
212,can2,4,0.000000,4231,1.600,0.500
212,can2,5,0.000000,4231,1.600,0.500
212,can2,6,0.000000,4231,1.600,0.500
212,can3,13,0.016885,4231,1.600,0.500
212,can3,14,-0.003561,4231,1.600,0.500
212,can3,15,0.000499,4231,1.600,0.500
212,can3,16,0.009917,4231,1.600,0.500
213,can2,3,0.000000,4251,1.600,0.500
213,can2,4,0.000000,4251,1.600,0.500
213,can2,5,0.000000,4251,1.600,0.500
213,can2,6,0.000000,4251,1.600,0.500
213,can3,13,0.016964,4251,1.600,0.500
213,can3,14,-0.003578,4251,1.600,0.500
213,can3,15,0.000501,4251,1.600,0.500
213,can3,16,0.009964,4251,1.600,0.500
214,can2,3,0.000000,4271,1.600,0.500
214,can2,4,0.000000,4271,1.600,0.500
214,can2,5,0.000000,4271,1.600,0.500
214,can2,6,0.000000,4271,1.600,0.500
214,can3,13,0.017044,4271,1.600,0.500
214,can3,14,-0.003594,4271,1.600,0.500
214,can3,15,0.000503,4271,1.600,0.500
214,can3,16,0.010010,4271,1.600,0.500
215,can2,3,0.000000,4291,1.600,0.500
215,can2,4,0.000000,4291,1.600,0.500
215,can2,5,0.000000,4291,1.600,0.500
215,can2,6,0.000000,4291,1.600,0.500
215,can3,13,0.017124,4291,1.600,0.500
215,can3,14,-0.003611,4291,1.600,0.500
215,can3,15,0.000506,4291,1.600,0.500
215,can3,16,0.010057,4291,1.600,0.500
216,can2,3,0.000000,4311,1.600,0.500
216,can2,4,0.000000,4311,1.600,0.500
216,can2,5,0.000000,4311,1.600,0.500
216,can2,6,0.000000,4311,1.600,0.500
216,can3,13,0.017203,4311,1.600,0.500
216,can3,14,-0.003628,4311,1.600,0.500
216,can3,15,0.000508,4311,1.600,0.500
216,can3,16,0.010104,4311,1.600,0.500
217,can2,3,0.000000,4331,1.600,0.500
217,can2,4,0.000000,4331,1.600,0.500
217,can2,5,0.000000,4331,1.600,0.500
217,can2,6,0.000000,4331,1.600,0.500
217,can3,13,0.017283,4331,1.600,0.500
217,can3,14,-0.003645,4331,1.600,0.500
217,can3,15,0.000510,4331,1.600,0.500
217,can3,16,0.010151,4331,1.600,0.500
218,can2,3,0.000000,4351,1.600,0.500
218,can2,4,0.000000,4351,1.600,0.500
218,can2,5,0.000000,4351,1.600,0.500
218,can2,6,0.000000,4351,1.600,0.500
218,can3,13,0.017363,4351,1.600,0.500
218,can3,14,-0.003662,4351,1.600,0.500
218,can3,15,0.000513,4351,1.600,0.500
218,can3,16,0.010197,4351,1.600,0.500
219,can2,3,0.000000,4371,1.600,0.500
219,can2,4,0.000000,4371,1.600,0.500
219,can2,5,0.000000,4371,1.600,0.500
219,can2,6,0.000000,4371,1.600,0.500
219,can3,13,0.017442,4371,1.600,0.500
219,can3,14,-0.003678,4371,1.600,0.500
219,can3,15,0.000515,4371,1.600,0.500
219,can3,16,0.010244,4371,1.600,0.500
220,can2,3,0.000000,4391,1.600,0.500
220,can2,4,0.000000,4391,1.600,0.500
220,can2,5,0.000000,4391,1.600,0.500
220,can2,6,0.000000,4391,1.600,0.500
220,can3,13,0.017522,4391,1.600,0.500
220,can3,14,-0.003695,4391,1.600,0.500
220,can3,15,0.000517,4391,1.600,0.500
220,can3,16,0.010291,4391,1.600,0.500
221,can2,3,0.000000,4411,1.600,0.500
221,can2,4,0.000000,4411,1.600,0.500
221,can2,5,0.000000,4411,1.600,0.500
221,can2,6,0.000000,4411,1.600,0.500
221,can3,13,0.017602,4411,1.600,0.500
221,can3,14,-0.003712,4411,1.600,0.500
221,can3,15,0.000520,4411,1.600,0.500
221,can3,16,0.010338,4411,1.600,0.500
222,can2,3,0.000000,4431,1.600,0.500
222,can2,4,0.000000,4431,1.600,0.500
222,can2,5,0.000000,4431,1.600,0.500
222,can2,6,0.000000,4431,1.600,0.500
222,can3,13,0.017681,4431,1.600,0.500
222,can3,14,-0.003729,4431,1.600,0.500
222,can3,15,0.000522,4431,1.600,0.500
222,can3,16,0.010385,4431,1.600,0.500
223,can2,3,0.000000,4451,1.600,0.500
223,can2,4,0.000000,4451,1.600,0.500
223,can2,5,0.000000,4451,1.600,0.500
223,can2,6,0.000000,4451,1.600,0.500
223,can3,13,0.017761,4451,1.600,0.500
223,can3,14,-0.003746,4451,1.600,0.500
223,can3,15,0.000524,4451,1.600,0.500
223,can3,16,0.010431,4451,1.600,0.500
224,can2,3,0.000000,4471,1.600,0.500
224,can2,4,0.000000,4471,1.600,0.500
224,can2,5,0.000000,4471,1.600,0.500
224,can2,6,0.000000,4471,1.600,0.500
224,can3,13,0.017841,4471,1.600,0.500
224,can3,14,-0.003762,4471,1.600,0.500
224,can3,15,0.000527,4471,1.600,0.500
224,can3,16,0.010478,4471,1.600,0.500
225,can2,3,0.000000,4491,1.600,0.500
225,can2,4,0.000000,4491,1.600,0.500
225,can2,5,0.000000,4491,1.600,0.500
225,can2,6,0.000000,4491,1.600,0.500
225,can3,13,0.017920,4491,1.600,0.500
225,can3,14,-0.003779,4491,1.600,0.500
225,can3,15,0.000529,4491,1.600,0.500
225,can3,16,0.010525,4491,1.600,0.500
226,can2,3,0.000000,4511,1.600,0.500
226,can2,4,0.000000,4511,1.600,0.500
226,can2,5,0.000000,4511,1.600,0.500
226,can2,6,0.000000,4511,1.600,0.500
226,can3,13,0.018000,4511,1.600,0.500
226,can3,14,-0.003796,4511,1.600,0.500
226,can3,15,0.000531,4511,1.600,0.500
226,can3,16,0.010572,4511,1.600,0.500
227,can2,3,0.000000,4531,1.600,0.500
227,can2,4,0.000000,4531,1.600,0.500
227,can2,5,0.000000,4531,1.600,0.500
227,can2,6,0.000000,4531,1.600,0.500
227,can3,13,0.018079,4531,1.600,0.500
227,can3,14,-0.003813,4531,1.600,0.500
227,can3,15,0.000534,4531,1.600,0.500
227,can3,16,0.010618,4531,1.600,0.500
228,can2,3,0.000000,4551,1.600,0.500
228,can2,4,0.000000,4551,1.600,0.500
228,can2,5,0.000000,4551,1.600,0.500
228,can2,6,0.000000,4551,1.600,0.500
228,can3,13,0.018159,4551,1.600,0.500
228,can3,14,-0.003829,4551,1.600,0.500
228,can3,15,0.000536,4551,1.600,0.500
228,can3,16,0.010665,4551,1.600,0.500
229,can2,3,0.000000,4571,1.600,0.500
229,can2,4,0.000000,4571,1.600,0.500
229,can2,5,0.000000,4571,1.600,0.500
229,can2,6,0.000000,4571,1.600,0.500
229,can3,13,0.018239,4571,1.600,0.500
229,can3,14,-0.003846,4571,1.600,0.500
229,can3,15,0.000539,4571,1.600,0.500
229,can3,16,0.010712,4571,1.600,0.500
230,can2,3,0.000000,4591,1.600,0.500
230,can2,4,0.000000,4591,1.600,0.500
230,can2,5,0.000000,4591,1.600,0.500
230,can2,6,0.000000,4591,1.600,0.500
230,can3,13,0.018318,4591,1.600,0.500
230,can3,14,-0.003863,4591,1.600,0.500
230,can3,15,0.000541,4591,1.600,0.500
230,can3,16,0.010759,4591,1.600,0.500
231,can2,3,0.000000,4610,1.600,0.500
231,can2,4,0.000000,4610,1.600,0.500
231,can2,5,0.000000,4610,1.600,0.500
231,can2,6,0.000000,4610,1.600,0.500
231,can3,13,0.018398,4610,1.600,0.500
231,can3,14,-0.003880,4610,1.600,0.500
231,can3,15,0.000543,4610,1.600,0.500
231,can3,16,0.010806,4610,1.600,0.500
232,can2,3,0.000000,4630,1.600,0.500
232,can2,4,0.000000,4630,1.600,0.500
232,can2,5,0.000000,4630,1.600,0.500
232,can2,6,0.000000,4630,1.600,0.500
232,can3,13,0.018478,4630,1.600,0.500
232,can3,14,-0.003897,4630,1.600,0.500
232,can3,15,0.000546,4630,1.600,0.500
232,can3,16,0.010852,4630,1.600,0.500
233,can2,3,0.000000,4650,1.600,0.500
233,can2,4,0.000000,4650,1.600,0.500
233,can2,5,0.000000,4650,1.600,0.500
233,can2,6,0.000000,4650,1.600,0.500
233,can3,13,0.018557,4650,1.600,0.500
233,can3,14,-0.003913,4650,1.600,0.500
233,can3,15,0.000548,4650,1.600,0.500
233,can3,16,0.010899,4650,1.600,0.500
234,can2,3,0.000000,4670,1.600,0.500
234,can2,4,0.000000,4670,1.600,0.500
234,can2,5,0.000000,4670,1.600,0.500
234,can2,6,0.000000,4670,1.600,0.500
234,can3,13,0.018637,4670,1.600,0.500
234,can3,14,-0.003930,4670,1.600,0.500
234,can3,15,0.000550,4670,1.600,0.500
234,can3,16,0.010946,4670,1.600,0.500
235,can2,3,0.000000,4690,1.600,0.500
235,can2,4,0.000000,4690,1.600,0.500
235,can2,5,0.000000,4690,1.600,0.500
235,can2,6,0.000000,4690,1.600,0.500
235,can3,13,0.018717,4690,1.600,0.500
235,can3,14,-0.003947,4690,1.600,0.500
235,can3,15,0.000553,4690,1.600,0.500
235,can3,16,0.010993,4690,1.600,0.500
236,can2,3,0.000000,4710,1.600,0.500
236,can2,4,0.000000,4710,1.600,0.500
236,can2,5,0.000000,4710,1.600,0.500
236,can2,6,0.000000,4710,1.600,0.500
236,can3,13,0.018796,4710,1.600,0.500
236,can3,14,-0.003964,4710,1.600,0.500
236,can3,15,0.000555,4710,1.600,0.500
236,can3,16,0.011039,4710,1.600,0.500
237,can2,3,0.000000,4730,1.600,0.500
237,can2,4,0.000000,4730,1.600,0.500
237,can2,5,0.000000,4730,1.600,0.500
237,can2,6,0.000000,4730,1.600,0.500
237,can3,13,0.018876,4730,1.600,0.500
237,can3,14,-0.003981,4730,1.600,0.500
237,can3,15,0.000557,4730,1.600,0.500
237,can3,16,0.011086,4730,1.600,0.500
238,can2,3,0.000000,4750,1.600,0.500
238,can2,4,0.000000,4750,1.600,0.500
238,can2,5,0.000000,4750,1.600,0.500
